time,ip,status,avg_rtt_ms
2026-04-28 03:18:23,134.122.75.45,UP,180.629
2026-04-28 03:18:32,47.245.143.155,UP,154.865
2026-04-28 03:18:41,34.94.91.108,UP,225.832
2026-04-28 03:18:50,64.227.92.19,UP,150.774
2026-04-28 03:18:59,47.89.252.104,UP,151.812
2026-04-28 03:19:08,35.200.105.130,UP,50.517
2026-04-28 03:19:17,157.230.41.239,UP,31.213
2026-04-28 03:19:27,47.238.70.228,UP,0.586
2026-04-28 03:19:36,34.39.96.45,UP,245.621
2026-04-28 03:19:45,46.101.47.75,UP,192.273
2026-04-28 03:19:54,8.208.34.84,UP,167.932
2026-04-28 03:50:04,34.48.113.182,UP,195.756
2026-04-28 03:50:13,198.199.67.247,UP,203.655
2026-04-28 03:50:22,47.90.140.166,UP,204.953
2026-04-28 03:50:31,35.234.103.240,UP,245.430
2026-04-28 03:50:40,134.122.75.45,UP,180.321
2026-04-28 03:50:50,47.245.143.155,UP,154.861
2026-04-28 03:50:59,34.94.91.108,UP,207.965
2026-04-28 03:51:08,64.227.92.19,UP,152.243
2026-04-28 03:51:17,47.89.252.104,UP,151.855
2026-04-28 03:51:26,35.200.105.130,UP,50.404
2026-04-28 03:51:35,157.230.41.239,UP,33.499
2026-04-28 03:51:45,47.238.70.228,UP,0.562
2026-04-28 03:51:54,34.39.96.45,UP,248.583
2026-04-28 03:52:03,46.101.47.75,UP,192.772
2026-04-28 03:52:12,8.208.34.84,UP,167.925
2026-04-28 04:22:21,34.48.113.182,UP,199.145
2026-04-28 04:22:31,198.199.67.247,UP,199.980
2026-04-28 04:22:40,47.90.140.166,UP,204.947
2026-04-28 04:22:49,35.234.103.240,UP,245.807
2026-04-28 04:22:58,134.122.75.45,UP,180.326
2026-04-28 04:23:08,47.245.143.155,UP,154.909
2026-04-28 04:23:17,34.94.91.108,UP,226.040
2026-04-28 04:23:26,64.227.92.19,UP,153.339
2026-04-28 04:23:35,47.89.252.104,UP,151.861
2026-04-28 04:23:44,35.200.105.130,UP,50.381
2026-04-28 04:23:53,157.230.41.239,UP,33.023
2026-04-28 04:24:02,47.238.70.228,UP,0.553
2026-04-28 04:24:12,34.39.96.45,UP,243.102
2026-04-28 04:24:21,46.101.47.75,UP,192.765
2026-04-28 04:24:30,8.208.34.84,UP,167.943
2026-04-28 04:54:39,34.48.113.182,UP,195.676
2026-04-28 04:54:49,198.199.67.247,UP,202.878
2026-04-28 04:54:58,47.90.140.166,UP,204.955
2026-04-28 04:55:07,35.234.103.240,UP,245.464
2026-04-28 04:55:16,134.122.75.45,UP,180.445
2026-04-28 04:55:25,47.245.143.155,UP,154.841
2026-04-28 04:55:35,34.94.91.108,UP,226.076
2026-04-28 04:55:44,64.227.92.19,UP,153.383
2026-04-28 04:55:53,47.89.252.104,UP,151.861
2026-04-28 04:56:02,35.200.105.130,UP,50.449
2026-04-28 04:56:11,157.230.41.239,UP,33.067
2026-04-28 04:56:20,47.238.70.228,UP,0.606
2026-04-28 04:56:29,34.39.96.45,UP,245.593
2026-04-28 04:56:39,46.101.47.75,UP,192.754
2026-04-28 04:56:48,8.208.34.84,UP,167.954
2026-04-28 05:26:57,34.48.113.182,UP,196.411
2026-04-28 05:27:06,198.199.67.247,UP,197.623
2026-04-28 05:27:16,47.90.140.166,UP,204.916
2026-04-28 05:27:25,35.234.103.240,UP,245.009
2026-04-28 05:27:34,134.122.75.45,UP,180.365
2026-04-28 05:27:43,47.245.143.155,UP,154.851
2026-04-28 05:27:52,34.94.91.108,UP,226.067
2026-04-28 05:28:02,64.227.92.19,UP,160.022
2026-04-28 05:28:11,47.89.252.104,UP,151.879
2026-04-28 05:28:20,35.200.105.130,UP,50.192
2026-04-28 05:28:29,157.230.41.239,UP,33.073
2026-04-28 05:28:38,47.238.70.228,UP,0.573
2026-04-28 05:28:47,34.39.96.45,UP,245.347
2026-04-28 05:28:57,46.101.47.75,UP,192.770
2026-04-28 05:29:06,8.208.34.84,UP,167.961
2026-04-28 05:59:15,34.48.113.182,UP,200.593
2026-04-28 05:59:24,198.199.67.247,UP,201.271
2026-04-28 05:59:33,47.90.140.166,UP,205.007
2026-04-28 05:59:43,35.234.103.240,UP,245.224
2026-04-28 05:59:52,134.122.75.45,UP,180.408
2026-04-28 06:00:01,47.245.143.155,UP,154.877
2026-04-28 06:00:10,34.94.91.108,UP,226.087
2026-04-28 06:00:20,64.227.92.19,UP,155.487
2026-04-28 06:00:29,47.89.252.104,UP,151.846
2026-04-28 06:00:38,35.200.105.130,UP,49.895
2026-04-28 06:00:47,157.230.41.239,UP,33.125
2026-04-28 06:00:56,47.238.70.228,UP,0.553
2026-04-28 06:01:05,34.39.96.45,UP,242.070
2026-04-28 06:01:15,46.101.47.75,UP,192.716
2026-04-28 06:01:24,8.208.34.84,UP,167.948
2026-04-28 06:31:33,34.48.113.182,UP,196.525
2026-04-28 06:31:42,198.199.67.247,UP,202.249
2026-04-28 06:31:51,47.90.140.166,UP,204.952
2026-04-28 06:32:01,35.234.103.240,UP,245.743
2026-04-28 06:32:10,134.122.75.45,UP,180.552
2026-04-28 06:32:19,47.245.143.155,UP,154.894
2026-04-28 06:32:28,34.94.91.108,UP,226.101
2026-04-28 06:32:37,64.227.92.19,UP,156.852
2026-04-28 06:32:47,47.89.252.104,UP,151.864
2026-04-28 06:32:56,35.200.105.130,UP,50.573
2026-04-28 06:33:05,157.230.41.239,UP,33.075
2026-04-28 06:33:14,47.238.70.228,UP,0.599
2026-04-28 06:33:23,34.39.96.45,UP,245.605
2026-04-28 06:33:32,46.101.47.75,UP,192.860
2026-04-28 06:33:42,8.208.34.84,UP,167.950
2026-04-28 07:03:51,34.48.113.182,UP,198.584
2026-04-28 07:04:00,198.199.67.247,UP,207.324
2026-04-28 07:04:09,47.90.140.166,UP,204.945
2026-04-28 07:04:19,35.234.103.240,UP,243.345
2026-04-28 07:04:28,134.122.75.45,UP,180.597
2026-04-28 07:04:37,47.245.143.155,UP,154.883
2026-04-28 07:04:46,34.94.91.108,UP,226.153
2026-04-28 07:04:55,64.227.92.19,UP,157.843
2026-04-28 07:05:05,47.89.252.104,UP,151.857
2026-04-28 07:05:14,35.200.105.130,UP,49.661
2026-04-28 07:05:23,157.230.41.239,UP,33.036
2026-04-28 07:05:32,47.238.70.228,UP,0.582
2026-04-28 07:05:41,34.39.96.45,UP,248.007
2026-04-28 07:05:50,46.101.47.75,UP,192.704
2026-04-28 07:05:59,8.208.34.84,UP,167.997
2026-04-28 07:36:09,34.48.113.182,UP,199.111
2026-04-28 07:36:18,198.199.67.247,UP,204.456
2026-04-28 07:36:27,47.90.140.166,UP,204.938
2026-04-28 07:36:36,35.234.103.240,UP,243.278
2026-04-28 07:36:46,134.122.75.45,UP,180.475
2026-04-28 07:36:55,47.245.143.155,UP,154.903
2026-04-28 07:37:04,34.94.91.108,UP,226.686
2026-04-28 07:37:13,64.227.92.19,UP,153.290
2026-04-28 07:37:22,47.89.252.104,UP,151.882
2026-04-28 07:37:31,35.200.105.130,UP,49.916
2026-04-28 07:37:41,157.230.41.239,UP,33.142
2026-04-28 07:37:50,47.238.70.228,UP,0.620
2026-04-28 07:37:59,34.39.96.45,UP,242.622
2026-04-28 07:38:08,46.101.47.75,UP,192.791
2026-04-28 07:38:17,8.208.34.84,UP,167.987
2026-04-28 08:08:27,34.48.113.182,UP,198.559
2026-04-28 08:08:36,198.199.67.247,UP,203.732
2026-04-28 08:08:45,47.90.140.166,UP,204.936
2026-04-28 08:08:54,35.234.103.240,UP,248.436
2026-04-28 08:09:04,134.122.75.45,UP,180.487
2026-04-28 08:09:13,47.245.143.155,UP,154.911
2026-04-28 08:09:22,34.94.91.108,UP,226.194
2026-04-28 08:09:31,64.227.92.19,UP,155.828
2026-04-28 08:09:40,47.89.252.104,UP,151.862
2026-04-28 08:09:49,35.200.105.130,UP,50.649
2026-04-28 08:09:58,157.230.41.239,UP,33.065
2026-04-28 08:10:08,47.238.70.228,UP,0.563
2026-04-28 08:10:17,34.39.96.45,UP,245.183
2026-04-28 08:10:26,46.101.47.75,UP,192.806
2026-04-28 08:10:35,8.208.34.84,UP,167.948
2026-04-28 08:40:45,34.48.113.182,UP,198.674
2026-04-28 08:40:54,198.199.67.247,UP,197.813
2026-04-28 08:41:03,47.90.140.166,UP,204.971
2026-04-28 08:41:12,35.234.103.240,UP,245.307
2026-04-28 08:41:21,134.122.75.45,UP,180.560
2026-04-28 08:41:31,47.245.143.155,UP,154.871
2026-04-28 08:41:40,34.94.91.108,UP,226.503
2026-04-28 08:41:49,64.227.92.19,UP,154.400
2026-04-28 08:41:58,47.89.252.104,UP,151.846
2026-04-28 08:42:07,35.200.105.130,UP,50.359
2026-04-28 08:42:16,157.230.41.239,UP,33.070
2026-04-28 08:42:26,47.238.70.228,UP,0.584
2026-04-28 08:42:35,34.39.96.45,UP,244.820
2026-04-28 08:42:44,46.101.47.75,UP,192.834
2026-04-28 08:42:53,8.208.34.84,UP,167.935
2026-04-28 09:13:02,34.48.113.182,UP,198.328
2026-04-28 09:13:12,198.199.67.247,UP,200.959
2026-04-28 09:13:21,47.90.140.166,UP,204.950
2026-04-28 09:13:30,35.234.103.240,UP,245.567
2026-04-28 09:13:39,134.122.75.45,UP,180.597
2026-04-28 09:13:48,47.245.143.155,UP,154.857
2026-04-28 09:13:58,34.94.91.108,UP,226.444
2026-04-28 09:14:07,64.227.92.19,UP,153.206
2026-04-28 09:14:16,47.89.252.104,UP,151.865
2026-04-28 09:14:25,35.200.105.130,UP,50.895
2026-04-28 09:14:34,157.230.41.239,UP,33.042
2026-04-28 09:14:43,47.238.70.228,UP,0.548
2026-04-28 09:14:53,34.39.96.45,UP,244.990
2026-04-28 09:15:02,46.101.47.75,UP,192.786
2026-04-28 09:15:11,8.208.34.84,UP,167.936
2026-04-28 09:45:20,34.48.113.182,UP,198.394
